id,name,sku,price,category,brand,powerRating,modelNumber,energyRating,efficiency,descriptionShort,descriptionFull,additionalInfo,imageUrl
sample_40,Harman Kardon Microwave,ETL-SAMPLE_40,1200,Appliances,Harman Kardon,1200W,sample_40,A,Medium,Professional Appliances - Harman Kardon Harman Kardon Microwave. Energy-efficient design with 1200W power rating.,"The Harman Kardon Microwave is a professional-grade Appliances designed for maximum efficiency and performance. This Harman Kardon product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: Medium.",Power Rating: 1200W,Energy Rating: A,Efficiency: Medium,Brand: Harman Kardon,Category: Appliances,Model: sample_40,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Harman%20Kardon%20Microwave
sample_41,Bose Microwave,ETL-SAMPLE_41,1100,Appliances,Bose,1100W,sample_41,A,Medium,Professional Appliances - Bose Bose Microwave. Energy-efficient design with 1100W power rating.,"The Bose Microwave is a professional-grade Appliances designed for maximum efficiency and performance. This Bose product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: Medium.",Power Rating: 1100W,Energy Rating: A,Efficiency: Medium,Brand: Bose,Category: Appliances,Model: sample_41,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Bose%20Microwave
sample_42,Klipsch Microwave,ETL-SAMPLE_42,1000,Appliances,Klipsch,1000W,sample_42,A,Medium,Professional Appliances - Klipsch Klipsch Microwave. Energy-efficient design with 1000W power rating.,"The Klipsch Microwave is a professional-grade Appliances designed for maximum efficiency and performance. This Klipsch product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: Medium.",Power Rating: 1000W,Energy Rating: A,Efficiency: Medium,Brand: Klipsch,Category: Appliances,Model: sample_42,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Klipsch%20Microwave
sample_43,Definitive Technology Microwave,ETL-SAMPLE_43,1200,Appliances,Definitive Technology,1200W,sample_43,A,Medium,Professional Appliances - Definitive Technology Definitive Technology Microwave. Energy-efficient design with 1200W power rating.,"The Definitive Technology Microwave is a professional-grade Appliances designed for maximum efficiency and performance. This Definitive Technology product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: Medium.",Power Rating: 1200W,Energy Rating: A,Efficiency: Medium,Brand: Definitive Technology,Category: Appliances,Model: sample_43,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Definitive%20Technology%20Microwave
sample_44,MartinLogan Microwave,ETL-SAMPLE_44,1100,Appliances,MartinLogan,1100W,sample_44,A,Medium,Professional Appliances - MartinLogan MartinLogan Microwave. Energy-efficient design with 1100W power rating.,"The MartinLogan Microwave is a professional-grade Appliances designed for maximum efficiency and performance. This MartinLogan product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: Medium.",Power Rating: 1100W,Energy Rating: A,Efficiency: Medium,Brand: MartinLogan,Category: Appliances,Model: sample_44,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=MartinLogan%20Microwave
sample_45,Paradigm Microwave,ETL-SAMPLE_45,1000,Appliances,Paradigm,1000W,sample_45,A,Medium,Professional Appliances - Paradigm Paradigm Microwave. Energy-efficient design with 1000W power rating.,"The Paradigm Microwave is a professional-grade Appliances designed for maximum efficiency and performance. This Paradigm product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: Medium.",Power Rating: 1000W,Energy Rating: A,Efficiency: Medium,Brand: Paradigm,Category: Appliances,Model: sample_45,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Paradigm%20Microwave
sample_46,Monitor Audio Microwave,ETL-SAMPLE_46,1200,Appliances,Monitor Audio,1200W,sample_46,A,Medium,Professional Appliances - Monitor Audio Monitor Audio Microwave. Energy-efficient design with 1200W power rating.,"The Monitor Audio Microwave is a professional-grade Appliances designed for maximum efficiency and performance. This Monitor Audio product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: Medium.",Power Rating: 1200W,Energy Rating: A,Efficiency: Medium,Brand: Monitor Audio,Category: Appliances,Model: sample_46,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Monitor%20Audio%20Microwave
sample_47,B&W Microwave,ETL-SAMPLE_47,1100,Appliances,B&W,1100W,sample_47,A,Medium,Professional Appliances - B&W B&W Microwave. Energy-efficient design with 1100W power rating.,"The B&W Microwave is a professional-grade Appliances designed for maximum efficiency and performance. This B&W product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: Medium.",Power Rating: 1100W,Energy Rating: A,Efficiency: Medium,Brand: B&W,Category: Appliances,Model: sample_47,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=B%26W%20Microwave
sample_48,KEF Microwave,ETL-SAMPLE_48,1000,Appliances,KEF,1000W,sample_48,A,Medium,Professional Appliances - KEF KEF Microwave. Energy-efficient design with 1000W power rating.,"The KEF Microwave is a professional-grade Appliances designed for maximum efficiency and performance. This KEF product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: Medium.",Power Rating: 1000W,Energy Rating: A,Efficiency: Medium,Brand: KEF,Category: Appliances,Model: sample_48,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=KEF%20Microwave
sample_49,Dynaudio Microwave,ETL-SAMPLE_49,1200,Appliances,Dynaudio,1200W,sample_49,A,Medium,Professional Appliances - Dynaudio Dynaudio Microwave. Energy-efficient design with 1200W power rating.,"The Dynaudio Microwave is a professional-grade Appliances designed for maximum efficiency and performance. This Dynaudio product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: Medium.",Power Rating: 1200W,Energy Rating: A,Efficiency: Medium,Brand: Dynaudio,Category: Appliances,Model: sample_49,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Dynaudio%20Microwave
sample_50,Hisense Dishwasher,ETL-SAMPLE_50,155,Appliances,Hisense,155W,sample_50,A,Medium,Professional Appliances - Hisense Hisense Dishwasher. Energy-efficient design with 155W power rating.,"The Hisense Dishwasher is a professional-grade Appliances designed for maximum efficiency and performance. This Hisense product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: Medium.",Power Rating: 155W,Energy Rating: A,Efficiency: Medium,Brand: Hisense,Category: Appliances,Model: sample_50,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Hisense%20Dishwasher
oven_1,"Bosch HBL8453UC 30"" Single Wall Oven",ETL-OVEN_1,2400,Appliances,Bosch,2400W,oven_1,A+,High,"Professional Appliances - Bosch Bosch HBL8453UC 30"" Single Wall Oven. Energy-efficient design with 2400W power rating.","The Bosch HBL8453UC 30"" Single Wall Oven is a professional-grade Appliances designed for maximum efficiency and performance. This Bosch product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 2400W,Energy Rating: A,Efficiency: High,Brand: Bosch,Category: Appliances,Model: oven_1,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Bosch%20HBL8453UC%2030%22%20Single%20Wall%20Oven
oven_2,"GE Profile P2B940YPFS 30"" Double Wall Oven",ETL-OVEN_2,2600,Appliances,GE,2600W,oven_2,A,Medium,"Professional Appliances - GE GE Profile P2B940YPFS 30"" Double Wall Oven. Energy-efficient design with 2600W power rating.","The GE Profile P2B940YPFS 30"" Double Wall Oven is a professional-grade Appliances designed for maximum efficiency and performance. This GE product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: Medium.",Power Rating: 2600W,Energy Rating: A,Efficiency: Medium,Brand: GE,Category: Appliances,Model: oven_2,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=GE%20Profile%20P2B940YPFS%2030%22%20Double%20Wall%20Oven
oven_3,"KitchenAid KODE500ESS 30"" Double Wall Oven",ETL-OVEN_3,2500,Appliances,KitchenAid,2500W,oven_3,A,Medium,"Professional Appliances - KitchenAid KitchenAid KODE500ESS 30"" Double Wall Oven. Energy-efficient design with 2500W power rating.","The KitchenAid KODE500ESS 30"" Double Wall Oven is a professional-grade Appliances designed for maximum efficiency and performance. This KitchenAid product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: Medium.",Power Rating: 2500W,Energy Rating: A,Efficiency: Medium,Brand: KitchenAid,Category: Appliances,Model: oven_3,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=KitchenAid%20KODE500ESS%2030%22%20Double%20Wall%20Oven
oven_4,"Whirlpool WOD51HZES 30"" Double Wall Oven",ETL-OVEN_4,2700,Appliances,Whirlpool,2700W,oven_4,A,Medium,"Professional Appliances - Whirlpool Whirlpool WOD51HZES 30"" Double Wall Oven. Energy-efficient design with 2700W power rating.","The Whirlpool WOD51HZES 30"" Double Wall Oven is a professional-grade Appliances designed for maximum efficiency and performance. This Whirlpool product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: Medium.",Power Rating: 2700W,Energy Rating: A,Efficiency: Medium,Brand: Whirlpool,Category: Appliances,Model: oven_4,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Whirlpool%20WOD51HZES%2030%22%20Double%20Wall%20Oven
oven_5,"Maytag MWO5105BZ 30"" Single Wall Oven",ETL-OVEN_5,2300,Appliances,Maytag,2300W,oven_5,A,Medium,"Professional Appliances - Maytag Maytag MWO5105BZ 30"" Single Wall Oven. Energy-efficient design with 2300W power rating.","The Maytag MWO5105BZ 30"" Single Wall Oven is a professional-grade Appliances designed for maximum efficiency and performance. This Maytag product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: Medium.",Power Rating: 2300W,Energy Rating: A,Efficiency: Medium,Brand: Maytag,Category: Appliances,Model: oven_5,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Maytag%20MWO5105BZ%2030%22%20Single%20Wall%20Oven
oven_6,"Frigidaire Gallery FGEW3065UF 30"" Wall Oven",ETL-OVEN_6,2800,Appliances,Frigidaire,2800W,oven_6,A,Medium,"Professional Appliances - Frigidaire Frigidaire Gallery FGEW3065UF 30"" Wall Oven. Energy-efficient design with 2800W power rating.","The Frigidaire Gallery FGEW3065UF 30"" Wall Oven is a professional-grade Appliances designed for maximum efficiency and performance. This Frigidaire product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: Medium.",Power Rating: 2800W,Energy Rating: A,Efficiency: Medium,Brand: Frigidaire,Category: Appliances,Model: oven_6,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Frigidaire%20Gallery%20FGEW3065UF%2030%22%20Wall%20Oven
oven_7,"Samsung NE58K9430WS 30"" Wall Oven",ETL-OVEN_7,2450,Appliances,Samsung,2450W,oven_7,A+,High,"Professional Appliances - Samsung Samsung NE58K9430WS 30"" Wall Oven. Energy-efficient design with 2450W power rating.","The Samsung NE58K9430WS 30"" Wall Oven is a professional-grade Appliances designed for maximum efficiency and performance. This Samsung product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 2450W,Energy Rating: A,Efficiency: High,Brand: Samsung,Category: Appliances,Model: oven_7,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Samsung%20NE58K9430WS%2030%22%20Wall%20Oven
oven_8,"LG LDE4413ST 30"" Double Wall Oven",ETL-OVEN_8,2550,Appliances,LG,2550W,oven_8,A+,High,"Professional Appliances - LG LG LDE4413ST 30"" Double Wall Oven. Energy-efficient design with 2550W power rating.","The LG LDE4413ST 30"" Double Wall Oven is a professional-grade Appliances designed for maximum efficiency and performance. This LG product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 2550W,Energy Rating: A,Efficiency: High,Brand: LG,Category: Appliances,Model: oven_8,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=LG%20LDE4413ST%2030%22%20Double%20Wall%20Oven
oven_9,Panasonic NN-SN966S Countertop Microwave,ETL-OVEN_9,1250,Appliances,Panasonic,1250W,oven_9,A+,High,Professional Appliances - Panasonic Panasonic NN-SN966S Countertop Microwave. Energy-efficient design with 1250W power rating.,"The Panasonic NN-SN966S Countertop Microwave is a professional-grade Appliances designed for maximum efficiency and performance. This Panasonic product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 1250W,Energy Rating: A,Efficiency: High,Brand: Panasonic,Category: Appliances,Model: oven_9,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Panasonic%20NN-SN966S%20Countertop%20Microwave
oven_10,"Electrolux EI30EF55QS 30"" Single Wall Oven",ETL-OVEN_10,2750,Appliances,Electrolux,2750W,oven_10,A,Medium,"Professional Appliances - Electrolux Electrolux EI30EF55QS 30"" Single Wall Oven. Energy-efficient design with 2750W power rating.","The Electrolux EI30EF55QS 30"" Single Wall Oven is a professional-grade Appliances designed for maximum efficiency and performance. This Electrolux product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: Medium.",Power Rating: 2750W,Energy Rating: A,Efficiency: Medium,Brand: Electrolux,Category: Appliances,Model: oven_10,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Electrolux%20EI30EF55QS%2030%22%20Single%20Wall%20Oven
rest_oven_1,Vulcan VC4GD 4-Burner Gas Range,ETL-REST_OVEN_1,15000,Restaurant Equipment,Vulcan,15000W,rest_oven_1,A,Medium,Professional Restaurant Equipment - Vulcan Vulcan VC4GD 4-Burner Gas Range. Energy-efficient design with 15000W power rating.,"The Vulcan VC4GD 4-Burner Gas Range is a professional-grade Restaurant Equipment designed for maximum efficiency and performance. This Vulcan product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: Medium.",Power Rating: 15000W,Energy Rating: A,Efficiency: Medium,Brand: Vulcan,Category: Restaurant Equipment,Model: rest_oven_1,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Vulcan%20VC4GD%204-Burner%20Gas%20Range
rest_oven_2,"Wolf CR3040 30"" Gas Range",ETL-REST_OVEN_2,12000,Restaurant Equipment,Wolf,12000W,rest_oven_2,A+,High,"Professional Restaurant Equipment - Wolf Wolf CR3040 30"" Gas Range. Energy-efficient design with 12000W power rating.","The Wolf CR3040 30"" Gas Range is a professional-grade Restaurant Equipment designed for maximum efficiency and performance. This Wolf product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 12000W,Energy Rating: A,Efficiency: High,Brand: Wolf,Category: Restaurant Equipment,Model: rest_oven_2,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Wolf%20CR3040%2030%22%20Gas%20Range
rest_oven_3,Garland GR6 6-Burner Gas Range,ETL-REST_OVEN_3,18000,Restaurant Equipment,Garland,18000W,rest_oven_3,A,Medium,Professional Restaurant Equipment - Garland Garland GR6 6-Burner Gas Range. Energy-efficient design with 18000W power rating.,"The Garland GR6 6-Burner Gas Range is a professional-grade Restaurant Equipment designed for maximum efficiency and performance. This Garland product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: Medium.",Power Rating: 18000W,Energy Rating: A,Efficiency: Medium,Brand: Garland,Category: Restaurant Equipment,Model: rest_oven_3,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Garland%20GR6%206-Burner%20Gas%20Range
rest_fridge_1,True T-49 4-Door Commercial Refrigerator,ETL-REST_FRIDGE_1,800,Restaurant Equipment,True,800W,rest_fridge_1,A+,High,Professional Restaurant Equipment - True True T-49 4-Door Commercial Refrigerator. Energy-efficient design with 800W power rating.,"The True T-49 4-Door Commercial Refrigerator is a professional-grade Restaurant Equipment designed for maximum efficiency and performance. This True product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 800W,Energy Rating: A,Efficiency: High,Brand: True,Category: Restaurant Equipment,Model: rest_fridge_1,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=True%20T-49%204-Door%20Commercial%20Refrigerator
rest_fridge_2,Beverage Air BM-23 Commercial Refrigerator,ETL-REST_FRIDGE_2,750,Restaurant Equipment,Beverage Air,750W,rest_fridge_2,A+,High,Professional Restaurant Equipment - Beverage Air Beverage Air BM-23 Commercial Refrigerator. Energy-efficient design with 750W power rating.,"The Beverage Air BM-23 Commercial Refrigerator is a professional-grade Restaurant Equipment designed for maximum efficiency and performance. This Beverage Air product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 750W,Energy Rating: A,Efficiency: High,Brand: Beverage Air,Category: Restaurant Equipment,Model: rest_fridge_2,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Beverage%20Air%20BM-23%20Commercial%20Refrigerator
rest_fridge_3,Hoshizaki KM-500MAJ Commercial Refrigerator,ETL-REST_FRIDGE_3,850,Restaurant Equipment,Hoshizaki,850W,rest_fridge_3,A,Medium,Professional Restaurant Equipment - Hoshizaki Hoshizaki KM-500MAJ Commercial Refrigerator. Energy-efficient design with 850W power rating.,"The Hoshizaki KM-500MAJ Commercial Refrigerator is a professional-grade Restaurant Equipment designed for maximum efficiency and performance. This Hoshizaki product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: Medium.",Power Rating: 850W,Energy Rating: A,Efficiency: Medium,Brand: Hoshizaki,Category: Restaurant Equipment,Model: rest_fridge_3,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Hoshizaki%20KM-500MAJ%20Commercial%20Refrigerator
rest_freezer_1,Traulsen G-2 Commercial Freezer,ETL-REST_FREEZER_1,900,Restaurant Equipment,Traulsen,900W,rest_freezer_1,A+,High,Professional Restaurant Equipment - Traulsen Traulsen G-2 Commercial Freezer. Energy-efficient design with 900W power rating.,"The Traulsen G-2 Commercial Freezer is a professional-grade Restaurant Equipment designed for maximum efficiency and performance. This Traulsen product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 900W,Energy Rating: A,Efficiency: High,Brand: Traulsen,Category: Restaurant Equipment,Model: rest_freezer_1,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Traulsen%20G-2%20Commercial%20Freezer
rest_freezer_2,Arctic Air Commercial Freezer,ETL-REST_FREEZER_2,950,Restaurant Equipment,Arctic Air,950W,rest_freezer_2,A,Medium,Professional Restaurant Equipment - Arctic Air Arctic Air Commercial Freezer. Energy-efficient design with 950W power rating.,"The Arctic Air Commercial Freezer is a professional-grade Restaurant Equipment designed for maximum efficiency and performance. This Arctic Air product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: Medium.",Power Rating: 950W,Energy Rating: A,Efficiency: Medium,Brand: Arctic Air,Category: Restaurant Equipment,Model: rest_freezer_2,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Arctic%20Air%20Commercial%20Freezer
rest_prep_1,Hobart A200 Commercial Mixer,ETL-REST_PREP_1,200,Restaurant Equipment,Hobart,200W,rest_prep_1,A+,High,Professional Restaurant Equipment - Hobart Hobart A200 Commercial Mixer. Energy-efficient design with 200W power rating.,"The Hobart A200 Commercial Mixer is a professional-grade Restaurant Equipment designed for maximum efficiency and performance. This Hobart product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 200W,Energy Rating: A,Efficiency: High,Brand: Hobart,Category: Restaurant Equipment,Model: rest_prep_1,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Hobart%20A200%20Commercial%20Mixer
rest_prep_2,KitchenAid 5KSM150PSER Stand Mixer,ETL-REST_PREP_2,300,Restaurant Equipment,KitchenAid,300W,rest_prep_2,A+,High,Professional Restaurant Equipment - KitchenAid KitchenAid 5KSM150PSER Stand Mixer. Energy-efficient design with 300W power rating.,"The KitchenAid 5KSM150PSER Stand Mixer is a professional-grade Restaurant Equipment designed for maximum efficiency and performance. This KitchenAid product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 300W,Energy Rating: A,Efficiency: High,Brand: KitchenAid,Category: Restaurant Equipment,Model: rest_prep_2,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=KitchenAid%205KSM150PSER%20Stand%20Mixer
rest_prep_3,Cuisinart SM-50 Stand Mixer,ETL-REST_PREP_3,250,Restaurant Equipment,Cuisinart,250W,rest_prep_3,A,Medium,Professional Restaurant Equipment - Cuisinart Cuisinart SM-50 Stand Mixer. Energy-efficient design with 250W power rating.,"The Cuisinart SM-50 Stand Mixer is a professional-grade Restaurant Equipment designed for maximum efficiency and performance. This Cuisinart product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: Medium.",Power Rating: 250W,Energy Rating: A,Efficiency: Medium,Brand: Cuisinart,Category: Restaurant Equipment,Model: rest_prep_3,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Cuisinart%20SM-50%20Stand%20Mixer
rest_prep_4,Hamilton Beach Commercial Blender,ETL-REST_PREP_4,400,Restaurant Equipment,Hamilton Beach,400W,rest_prep_4,A,Medium,Professional Restaurant Equipment - Hamilton Beach Hamilton Beach Commercial Blender. Energy-efficient design with 400W power rating.,"The Hamilton Beach Commercial Blender is a professional-grade Restaurant Equipment designed for maximum efficiency and performance. This Hamilton Beach product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: Medium.",Power Rating: 400W,Energy Rating: A,Efficiency: Medium,Brand: Hamilton Beach,Category: Restaurant Equipment,Model: rest_prep_4,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Hamilton%20Beach%20Commercial%20Blender
rest_prep_5,Berkel Commercial Meat Slicer,ETL-REST_PREP_5,350,Restaurant Equipment,Berkel,350W,rest_prep_5,A+,High,Professional Restaurant Equipment - Berkel Berkel Commercial Meat Slicer. Energy-efficient design with 350W power rating.,"The Berkel Commercial Meat Slicer is a professional-grade Restaurant Equipment designed for maximum efficiency and performance. This Berkel product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 350W,Energy Rating: A,Efficiency: High,Brand: Berkel,Category: Restaurant Equipment,Model: rest_prep_5,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Berkel%20Commercial%20Meat%20Slicer
office_comp_1,Dell OptiPlex 7090 Desktop,ETL-OFFICE_COMP_1,180,Office Equipment,Dell,180W,office_comp_1,A+,High,Professional Office Equipment - Dell Dell OptiPlex 7090 Desktop. Energy-efficient design with 180W power rating.,"The Dell OptiPlex 7090 Desktop is a professional-grade Office Equipment designed for maximum efficiency and performance. This Dell product delivers exceptional performance while maintaining low operating costs. Features include advanced technology, intelligent controls, and comprehensive safety systems. Perfect for both commercial and residential applications requiring reliable, efficient operation. Energy rating: A, Efficiency: High.",Power Rating: 180W,Energy Rating: A,Efficiency: High,Brand: Dell,Category: Office Equipment,Model: office_comp_1,Professional installation recommended,Comprehensive warranty included,https://via.placeholder.com/600x400/2d7a5f/ffffff?text=Dell%20OptiPlex%207090%20Desktop
